date,TSLA,QQQ,earnings flag
2015-06-17,52.082000732421875,103.75569152832031,0
2015-06-18,52.37799835205078,105.26780700683594,0
2015-06-19,52.50199890136719,104.74734497070312,0
2015-06-22,51.95800018310547,105.5194320678711,0
2015-06-23,53.534000396728516,105.605224609375,0
2015-06-24,53.034000396728516,105.0619125366211,0
2015-06-25,53.757999420166016,104.8521957397461,0
2015-06-26,53.417999267578125,104.15636444091797,0
2015-06-29,52.40399932861328,101.69710540771484,0
2015-06-30,53.652000427246094,102.05931854248047,0
2015-07-01,53.83000183105469,102.86955261230469,0
2015-07-02,56.00400161743164,102.89815521240234,0
2015-07-06,55.944000244140625,102.65982818603516,0
2015-07-07,53.57600021362305,102.91720581054688,0
2015-07-08,50.992000579833984,101.12517547607422,0
2015-07-09,51.58399963378906,101.06800079345703,0
2015-07-10,51.83000183105469,102.6121597290039,0
2015-07-13,52.43199920654297,104.4137191772461,0
2015-07-14,53.130001068115234,105.10002899169922,0
2015-07-15,52.62799835205078,105.21442413330078,0
2015-07-16,53.33599853515625,106.70140075683594,0
2015-07-17,54.93199920654297,108.27420806884766,0
2015-07-20,56.45199966430664,108.64592742919922,0
2015-07-21,53.354000091552734,108.57923126220703,0
2015-07-22,53.57400131225586,107.34960174560547,0
2015-07-23,53.439998626708984,106.94923400878906,0
2015-07-24,53.082000732421875,105.90071868896484,0
2015-07-27,50.60200119018555,105.02379608154297,0
2015-07-28,52.9640007019043,105.92933654785156,0
2015-07-29,52.763999938964844,106.32967376708984,0
2015-07-30,53.358001708984375,106.83485412597656,0
2015-07-31,53.22999954223633,106.71092987060547,0
2015-08-03,51.99800109863281,106.37733459472656,0
2015-08-04,53.25600051879883,106.17715454101562,0
2015-08-05,54.0260009765625,106.99690246582031,1
2015-08-06,49.22600173950195,105.28114318847656,0
2015-08-07,48.50199890136719,105.14767456054688,0
2015-08-10,48.22800064086914,106.34872436523438,0
2015-08-11,47.4739990234375,104.98564147949219,0
2015-08-12,47.63399887084961,105.3478775024414,0
2015-08-13,48.50199890136719,105.17626953125,0
2015-08-14,48.630001068115234,105.33831787109375,0
2015-08-17,50.99800109863281,106.21528625488281,0
2015-08-18,52.14400100708008,105.67195892333984,0
2015-08-19,51.04999923706055,104.97611999511719,0
2015-08-20,48.43600082397461,102.06885528564453,0
2015-08-21,46.15399932861328,97.60787200927734,0
2015-08-24,43.77399826049805,93.85225677490234,0
2015-08-25,44.00600051879883,93.49957275390625,0
2015-08-26,44.96799850463867,98.20838928222656,0
2015-08-27,48.597999572753906,100.69624328613281,0
2015-08-28,49.69599914550781,100.67719268798828,0
2015-08-31,49.8120002746582,99.42847442626953,0
2015-09-01,47.72600173950195,96.32106018066406,0
2015-09-02,49.53799819946289,99.03768157958984,0
2015-09-03,49.11399841308594,98.55155181884766,0
2015-09-04,48.38600158691406,97.37911224365234,0
2015-09-08,49.63399887084961,100.12432098388672,0
2015-09-09,49.78200149536133,98.99954986572266,0
2015-09-10,49.69599914550781,100.07666778564453,0
2015-09-11,50.04800033569336,100.6295166015625,0
2015-09-14,50.63800048828125,100.32450866699219,0
2015-09-15,50.7140007019043,101.50645446777344,0
2015-09-16,52.45000076293945,102.0783920288086,0
2015-09-17,52.41400146484375,102.11650848388672,0
2015-09-18,52.124000549316406,100.66412353515625,0
2015-09-21,52.84000015258789,100.97943878173828,0
2015-09-22,52.1879997253418,99.4697265625,0
2015-09-23,52.21200180053711,99.5461654663086,0
2015-09-24,52.624000549316406,99.18305969238281,0
2015-09-25,51.38199996948242,98.34221649169922,0
2015-09-28,49.68600082397461,95.54253387451172,0
2015-09-29,49.33000183105469,95.04566192626953,0
2015-09-30,49.68000030517578,97.23381042480469,0
2015-10-01,47.97600173950195,97.67334747314453,0
2015-10-02,49.513999938964844,99.38374328613281,0
2015-10-05,49.22999954223633,100.80745697021484,0
2015-10-06,48.29199981689453,100.32969665527344,0
2015-10-07,46.391998291015625,100.93167877197266,0
2015-10-08,45.34400177001953,101.33299255371094,0
2015-10-09,44.13800048828125,101.79163360595703,0
2015-10-12,43.11600112915039,102.0400619506836,0
2015-10-13,43.849998474121094,101.3807601928711,0
2015-10-14,43.375999450683594,101.21833038330078,0
2015-10-15,44.262001037597656,102.88093566894531,0
2015-10-16,45.402000427246094,103.3109130859375,0
2015-10-19,45.619998931884766,103.90333557128906,0
2015-10-20,42.60599899291992,103.36825561523438,0
2015-10-21,42.018001556396484,102.73760223388672,0
2015-10-22,42.34400177001953,104.83019256591797,0
2015-10-23,41.81800079345703,107.76364135742188,0
2015-10-26,43.051998138427734,107.83052825927734,0
2015-10-27,42.06999969482422,108.05029296875,0
2015-10-28,42.59199905395508,108.94849395751953,0
2015-10-29,42.32600021362305,108.77649688720703,0
2015-10-30,41.38600158691406,108.2891845703125,0
2015-11-02,42.757999420166016,109.51226043701172,0
2015-11-03,41.66999816894531,109.89445495605469,1
2015-11-04,46.32600021362305,109.90401458740234,0
2015-11-05,46.354000091552734,109.60780334472656,0
2015-11-06,46.47200012207031,109.68423461914062,0
2015-11-09,45.066001892089844,108.51850128173828,0
2015-11-10,43.29999923706055,108.24139404296875,0
2015-11-11,43.816001892089844,108.10762786865234,0
2015-11-12,42.5880012512207,107.05654907226562,0
2015-11-13,41.4379997253418,104.95439910888672,0
2015-11-16,42.86199951171875,106.46414947509766,0
